"RECNO","TName","Company","Div_LES","Terminal","Status","ChassisNo","CONTAINERNO","LI_NO","QTY_LE","SVCCODE_LE","SVCDESCRIPTION_LE","RATECODE_LE","RATE_LE","CHGAMT_LE","chz_pickup_loc","Shipper_Name","ConsigneeID","Consignee_Name","BilltoID_LES","Billto_Name_LES","Preferred","WorkorderNo","PBI_RefNo","BOL","SSL","PU_Date","PU_Time","Original_SchedDelv","SchedDelv","Original_scheddelvtime","Scheddelvtime","POD_Date","POD_Time","Ingatedate","ReturnTo","CHZ_returnTo","CHZ_ingatedate","RECEIVEDBY","YARDID","LASTFREEDAY","FREEDAYS","LAST_RETURN","Linehaul_Amount","FSC_Amount","Line_Total","ChasFee_Total","EL_Bill_Total","DP_Total","MP_Total","Net_Total","Rel_Date","Billed_Date_LES","Rcvd_Date_LES","CUST_REF"
1937549,"Lineitem","PBI","PBI","ATL","31","APMZ401665","TEMU7683460",1,1,"CR","CHASSIS RENTAL","E",0.05,0.05,"","NS - NORFOLK AUSTELL (L690)","CLIGGA","COOPER LIGHTING c/o CASS","COOPMO","COOPER LIGHTING SOLUTIONS C/O CASS","CLIGGA","1049345214-2021","RECV LOC 1057","THD0999270","CMA",1/25/2023,"0706",1/25/2023,1/25/2023,"2359","2359",1/25/2023,"2040",,"","",,"","",1/25/2023,7,1/31/2023,0,0,0,0,0,0,0,0,1/18/2023,,,""
1937550,"Lineitem","PBI","PBI","ATL","31","FLXZ413343","TCNU4294697",1,1,"CR","CHASSIS RENTAL","E",0.05,0.05,"","NS - NORFOLK AUSTELL (L690)","CLIGGA","COOPER LIGHTING c/o CASS","COOPMO","COOPER LIGHTING SOLUTIONS C/O CASS","CLIGGA","1049345214-2021","RECV LOC 1057","THD0999270","CMA",1/25/2023,"1600",1/25/2023,1/25/2023,"2359","2359",1/25/2023,"2359",,"","",,"","",1/25/2023,7,1/31/2023,0,0,0,0,0,0,0,0,1/18/2023,,,""
1937551,"Lineitem","PBI","PBI","ATL","31","TLXZ521289","CMAU9169064",1,1,"CR","CHASSIS RENTAL","E",0.05,0.05,"","NS - NORFOLK AUSTELL (L690)","FUTFCGA","FUTURE FORWARDING COMPANY","COOPMO","COOPER LIGHTING SOLUTIONS C/O CASS","CLIGGA","1049480355-2021","RECV LOC 1057","CNKN801340","CMA",1/25/2023,"1217",1/25/2023,1/25/2023,"1559","1559",1/25/2023,"1300",,"","",,"","",1/25/2023,7,1/31/2023,0,0,0,0,0,0,0,0,1/18/2023,,,""
1937552,"Lineitem","PBI","PBI","ATL","31","FLXZ600508","TEMU8191969",1,1,"CR","CHASSIS RENTAL","E",0.05,0.05,"","NS - NORFOLK AUSTELL (L690)","CLIGGA","COOPER LIGHTING c/o CASS","COOPMO","COOPER LIGHTING SOLUTIONS C/O CASS","CLIGGA","1049017971-2021","RECV LOC 1057","DJA1073641","CMA",1/19/2023,"0815",1/19/2023,1/19/2023,"2359","2359",1/19/2023,"0945",,"","",,"","",1/19/2023,7,1/25/2023,0,0,0,0,0,0,0,0,1/16/2023,,,""
1937553,"Lineitem","PBI","PBI","ATL","31","DCSZ783894","TCLU5433819",1,1,"CR","CHASSIS RENTAL","E",0.05,0.05,"","NS - NORFOLK AUSTELL (L690)","CLIGGA","COOPER LIGHTING c/o CASS","COOPMO","COOPER LIGHTING SOLUTIONS C/O CASS","CLIGGA","1048997828-2021","RECV LOC 1057","DJA1072996","CMA",1/19/2023,"1038",1/19/2023,1/19/2023,"2359","2359",1/19/2023,"1145",,"","",,"","",1/19/2023,7,1/25/2023,0,0,0,0,0,0,0,0,1/16/2023,,,""
1937558,"Lineitem","PBI","PBI","ATL","31","YMLZ453332","CMAU4448148",1,1,"CR","CHASSIS RENTAL","E",0.05,0.05,"","NS - NORFOLK AUSTELL (L690)","CLIGGA","COOPER LIGHTING c/o CASS","COOPMO","COOPER LIGHTING SOLUTIONS C/O CASS","CLIGGA","1049121754-2021","RECV LOC 1057","DJA1073001","CMA",1/18/2023,"1831",1/19/2023,1/19/2023,"2359","2359",1/19/2023,"0920",,"","",,"","",1/19/2023,7,1/24/2023,0,0,0,0,0,0,0,0,1/16/2023,,,""
1937580,"ELBilling","PBI","PBI","ATL","AC","KKLZ603642","GAOU6572410",1331,9,"CR","CHASSIS RENTAL","E",40,360,"","NS - NORFOLK AUSTELL (L690)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0044385","SDS","ONEYSZPCV1396800","ONE",1/12/2023,"1714",1/16/2023,1/13/2023,"2359","2359",1/13/2023,"1312",1/20/2023,"STRTURN","STRTURN",1/20/2023,"","",1/13/2023,20,1/31/2023,0,0,0,0,0,0,0,0,1/11/2023,1/26/2023,,"15516738"
1937597,"ELBilling","PBI","CHZ","CHI","AC","","",1640,1,"CR","CHASSIS RENTAL","E",40,40,"","PBI CHASSIS RENTAL FEE","PBICHZ","PBI CHASSIS RENTAL FEE","ACERCA","ACER AMERICA CORP. - CA","ACERCA","DCLI CHASSIS","","","",1/6/2023,"",,,"","",1/6/2023,"",,"","",,"","",,0,1/5/2023,0,0,0,0,0,0,0,0,1/11/2023,1/11/2023,,""
1937617,"ELBilling","PBI","PBI","SAV","AC","TLXZ413437","CMAU4343975",933,1,"CR","CHASSIS RENTAL","E",0.05,0.05,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","EDA0009239","1463790","CMDUTHD0998750","CMA",1/23/2023,"1203",1/24/2023,1/24/2023,"2359","2359",1/24/2023,"2359",1/30/2023,"GAPORT","GAPORT",1/30/2023,"","OTDLOGA",1/26/2023,15,2/6/2023,0,0,0,0,0,0,0,0,1/12/2023,,,"15524538"
1937620,"ELBilling","PBI","PBI","SAV","AC","FHCZ448763","CMAU7560980",1040,1,"CR","CHASSIS RENTAL","E",0.05,0.05,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","EDA0009266","1463793","CMDUTHD0998750","CMA",1/24/2023,"1540",1/26/2023,1/27/2023,"2359","2359",1/27/2023,"0715",,"","",,"","OTDLOGA",1/26/2023,15,2/7/2023,0,0,0,0,0,0,0,0,1/12/2023,,,"15524721"
1937627,"ELBilling","PBI","PBI","SAV","AC","APMZ410824","TCKU6257363",1050,1,"CR","CHASSIS RENTAL","E",0.05,0.05,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","EDA0009327","1463799","CMDUTHD0998750","CMA",1/24/2023,"1812",1/27/2023,1/27/2023,"2359","2359",1/27/2023,"1200",,"","",,"","OTDLOGA",1/26/2023,15,2/7/2023,0,0,0,0,0,0,0,0,1/12/2023,,,"15524728"
1937630,"ELBilling","PBI","PBI","SAV","AC","MSCZ423751","TLLU5002131",1029,1,"CR","CHASSIS RENTAL","E",0.05,0.05,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","EDA0012864","1509893","CMDUSEL1477024","CMA",1/24/2023,"1935",1/27/2023,1/26/2023,"2359","2359",1/26/2023,"2006",,"","",,"","OTDLOGA",1/26/2023,15,2/7/2023,0,0,0,0,0,0,0,0,1/12/2023,,,"15524731"
1937632,"Lineitem","PBI","PBI","ATL","99","CMAZ400134","MRSU6170947",1,3,"CR","CHASSIS RENTAL","E",40,120,"","CSX FAIRBURN (O083)","PUEXDGA","PUMA EXPRESS FREIGHT SERVICES","LMGWDGA","LMG WORLD LLC","LMGWDGA","LMGOT-6117","","MAEU223181520","MSK",1/21/2023,"0438",1/23/2023,1/23/2023,"1100","1100",1/23/2023,"1100",1/23/2023,"NORGA","NORGA",1/23/2023,"","PBIGA",1/21/2023,4,1/25/2023,0,0,0,0,0,0,0,0,1/12/2023,1/24/2023,,""
1937633,"Lineitem","PBI","PBI","CHI","88","PBIZ427377","FFAU1607922",1,2,"CR","CHASSIS RENTAL","E",40,80,"DELCOIL","ILLINOIS TRANSPORT INC. CHICAGO","PECWIN","POLYJOHN ENTERPRISES, CORP.","OLUSANY","OL USA LLC","OLUSANY","CLOLX220749","","","OOC",1/17/2023,"1227",1/18/2023,1/18/2023,"0800","0800",1/18/2023,"0800",1/18/2023,"NORF79","REUNS79",1/18/2023,"","TEAINIL",,6,1/24/2023,0,0,0,0,0,0,0,0,1/12/2023,1/23/2023,,""
1937634,"Lineitem","PBI","PBI","CHI","88","TSXZ499485","CSNU6281815",1,2,"CR","CHASSIS RENTAL","E",40,80,"REUSECS","ILLINOIS TRANSPORT INC. CHICAGO","PECWIN","POLYJOHN ENTERPRISES, CORP.","OLUSANY","OL USA LLC","OLUSANY","CLOLX220749","","","OOC",1/18/2023,"1400",1/19/2023,1/19/2023,"1000","1000",1/19/2023,"0930",1/19/2023,"NORF79","REUNS79",1/19/2023,"","",,6,1/25/2023,0,0,0,0,0,0,0,0,1/12/2023,1/23/2023,,""
1937641,"Lineitem","PBI","PBI","CHI","99","PBIZ427397","CSNU6037542",1,2,"CR","CHASSIS RENTAL","E",40,80,"","BNSF LPC Logistics Park (H572)","INGMWI","INGETEAM INC","OLUSANY","OL USA LLC","OLUSANY","CHOLX230114","","","COS",1/18/2023,"2359",1/19/2023,1/19/2023,"0800","0800",1/19/2023,"0830",1/19/2023,"BNLPCIL","REUSEBN",1/19/2023,"","",,4,1/23/2023,0,0,0,0,0,0,0,0,1/12/2023,1/20/2023,,""
1937648,"Lineitem","PBI","PBI","DAL","88","AMPZ425253","CSNU7014789",1,2,"CR","CHASSIS RENTAL","E",40,80,"","BNSF ALLIANCE (T926)","IDCFWTX","IDC","VICIL","VICTORY WORLDWIDE INC.","VICIL","OI 311","","OOLU2710621980","OOC",1/27/2023,"0721",1/25/2023,1/27/2023,"0800","0800",1/27/2023,"0740",1/27/2023,"BNSFATX","BNSFATX",1/27/2023,"","",1/28/2023,6,2/3/2023,0,0,0,0,0,0,0,0,1/12/2023,,,""
1937649,"Lineitem","PBI","PBI","DAL","88","DCYZ441416","OOCU7620534",1,2,"CR","CHASSIS RENTAL","E",40,80,"","BNSF ALLIANCE (T926)","IDCFWTX","IDC","VICIL","VICTORY WORLDWIDE INC.","VICIL","OI 311","","OOLU2710621980","OOC",1/27/2023,"0644",1/25/2023,1/27/2023,"1000","0700",1/27/2023,"0700",1/27/2023,"BNSFATX","BNSFATX",1/27/2023,"","",1/28/2023,6,2/3/2023,0,0,0,0,0,0,0,0,1/12/2023,,,""
1937650,"Lineitem","PBI","PBI","DAL","88","TNPZ469535","OOCU8050457",1,2,"CR","CHASSIS RENTAL","E",40,80,"","BNSF ALLIANCE (T926)","IDCFWTX","IDC","VICIL","VICTORY WORLDWIDE INC.","VICIL","OI 312","","OOLU2710621981","OOC",1/27/2023,"0941",1/26/2023,1/27/2023,"0700","1300",1/27/2023,"1239",1/27/2023,"BNSFATX","BNSFATX",1/27/2023,"","",1/28/2023,6,2/3/2023,0,0,0,0,0,0,0,0,1/12/2023,,,""
1937651,"Lineitem","PBI","PBI","DAL","88","DCLZ701509","OOLU9410913",1,2,"CR","CHASSIS RENTAL","E",40,80,"","BNSF ALLIANCE (T926)","IDCFWTX","IDC","VICIL","VICTORY WORLDWIDE INC.","VICIL","OI 312","","OOLU2710621981","OOC",1/27/2023,"1333",1/26/2023,1/27/2023,"0900","1400",1/27/2023,"1355",1/27/2023,"BNSFATX","BNSFATX",1/27/2023,"","",1/28/2023,6,2/3/2023,0,0,0,0,0,0,0,0,1/12/2023,,,""
1937652,"Lineitem","PBI","PBI","DAL","88","APMZ700949","TGBU4704929",1,2,"CR","CHASSIS RENTAL","E",40,80,"","BNSF ALLIANCE (T926)","IDCFWTX","IDC","VICIL","VICTORY WORLDWIDE INC.","VICIL","OI 312","","OOLU2710621981","OOC",1/30/2023,"0849",1/26/2023,1/30/2023,"1200","0900",1/30/2023,"0914",1/30/2023,"BNSFATX","BNSFATX",1/30/2023,"","",,6,2/6/2023,0,0,0,0,0,0,0,0,1/12/2023,,,""
1937657,"Lineitem","PBI","PBI","CHI","88","TSXZ499485","OOLU9353290",1,2,"CR","CHASSIS RENTAL","E",40,80,"REUNS79","ILLINOIS TRANSPORT INC. CHICAGO","PECWIN","POLYJOHN ENTERPRISES, CORP.","OLUSANY","OL USA LLC","OLUSANY","CLOLX220751","","","OOC",1/19/2023,"1500",1/20/2023,1/20/2023,"1000","1000",1/20/2023,"0930",1/20/2023,"NORF79","REUNS79",1/20/2023,"","",,6,1/26/2023,0,0,0,0,0,0,0,0,1/12/2023,,,""
1937659,"Lineitem","PBI","PBI","CHI","88","MCHZ401143","CSNU7333894",1,2,"CR","CHASSIS RENTAL","E",40,80,"REUNS79","ILLINOIS TRANSPORT INC. CHICAGO","PECWIN","POLYJOHN ENTERPRISES, CORP.","OLUSANY","OL USA LLC","OLUSANY","CLOLX220760","","","OOC",1/26/2023,"1105",1/23/2023,1/27/2023,"0800","0800",1/27/2023,"0720",1/27/2023,"NORF79","REUNS79",1/27/2023,"","",,6,2/2/2023,0,0,0,0,0,0,0,0,1/12/2023,,,""
1937665,"ELBilling","PBI","PBI","SAV","AC","NAPZ174853","TGBU9195892",1035,1,"CR","CHASSIS RENTAL","E",0.05,0.05,"","Georgia Ports Authority (L738)","BBYSAM","BEST BUY #718 / SAMSUNG","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","EDA0014848","1542805","CMDUSEL1477281","CMA",1/24/2023,"0821",1/25/2023,1/30/2023,"0700","0700",1/30/2023,"0534",,"","",,"","OTDLOGA",1/26/2023,15,2/7/2023,0,0,0,0,0,0,0,0,1/12/2023,,,"15533672"
1937677,"ELBilling","PBI","CHZ","CHI","AC","","",957,5,"CR","CHASSIS RENTAL","E",40,200,"","PBI CHASSIS RENTAL FEE","PBICHZ","PBI CHASSIS RENTAL FEE","ACERCA","ACER AMERICA CORP. - CA","ACERCA","TRAC CHASSIS","","","",8/11/2023,"",,,"","",8/15/2023,"",,"","",,"","",,0,8/10/2023,0,0,0,0,0,0,0,0,1/13/2023,1/13/2023,,""
1937685,"Lineitem","PBI","PBI","SAV","CC","FLXZ429191","TGBU5602897",1,1,"CR","CHASSIS RENTAL","E",0.05,0.05,"","Georgia Ports Authority (L738)","HCOAGA","HOME CENTER OUTLET","HECNY","Hecny Transportation(USA) Inc.","HECNY","DO2302781","LN279749","MEDUAJ515660","MSC",1/25/2023,"1246",1/26/2023,1/26/2023,"1000","1000",1/26/2023,"0909",1/30/2023,"GAPORT","GAPORT",1/30/2023,"","OTDLOGA",1/26/2023,4,1/30/2023,0,0,0,0,0,0,0,0,1/13/2023,,,""
1937697,"ELBilling","PBI","PBI","ATL","AC","DCLZ408199","TCLU6696893",1530,3,"CR","CHASSIS RENTAL","E",40,120,"","NS - NORFOLK AUSTELL (L690)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0044174","SDS","ONEYLCBC32955600","ONE",1/16/2023,"1250",1/17/2023,1/17/2023,"2359","2359",1/17/2023,"0825",1/18/2023,"STRTURN","STRTURN",1/18/2023,"","PBIGA",1/16/2023,20,2/4/2023,0,0,0,0,0,0,0,0,1/13/2023,1/19/2023,,"15529000"
1937698,"ELBilling","PBI","PBI","ATL","AC","NAPZ174031","TCNU2102310",1530,12,"CR","CHASSIS RENTAL","E",40,480,"","NS - NORFOLK AUSTELL (L690)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0044175","SDS","ONEYLCBC33369600","ONE",1/16/2023,"1417",1/17/2023,1/17/2023,"2359","2359",1/17/2023,"1000",1/27/2023,"CMCAUGA","CMCAUGA",1/27/2023,"","PBIGA",1/16/2023,20,2/4/2023,0,0,0,0,0,0,0,0,1/13/2023,,,"15529001"
1937699,"ELBilling","PBI","PBI","ATL","AC","TLXZ463733","NYKU0825470",1530,9,"CR","CHASSIS RENTAL","E",40,360,"","NS - NORFOLK AUSTELL (L690)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0044171","SDS","ONEYLCBC33368500","ONE",1/16/2023,"1626",1/18/2023,1/17/2023,"2359","2359",1/18/2023,"0420",1/24/2023,"CMCAUGA","CMCAUGA",1/24/2023,"","PBIGA",1/16/2023,20,2/4/2023,0,0,0,0,0,0,0,0,1/13/2023,1/26/2023,,"15528908"
1937700,"ELBilling","PBI","PBI","ATL","AC","TAXZ429458","NYKU5196385",1530,9,"CR","CHASSIS RENTAL","E",40,360,"","NS - NORFOLK AUSTELL (L690)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0044172","SDS","ONEYLCBC32958900","ONE",1/16/2023,"1908",1/17/2023,1/17/2023,"2359","2359",1/17/2023,"1026",1/24/2023,"STRTURN","STRTURN",1/24/2023,"","PBIGA",1/16/2023,20,2/4/2023,0,0,0,0,0,0,0,0,1/13/2023,1/26/2023,,"15528909"
1937701,"ELBilling","PBI","PBI","ATL","AC","APMZ410404","FDCU0442790",1530,11,"CR","CHASSIS RENTAL","E",40,440,"","NS - NORFOLK AUSTELL (L690)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0044169","SDS","ONEYLCBC33392900","ONE",1/16/2023,"1643",1/17/2023,1/17/2023,"2359","2359",1/17/2023,"0845",1/26/2023,"STRTURN","STRTURN",1/26/2023,"","PBIGA",1/16/2023,20,2/4/2023,0,0,0,0,0,0,0,0,1/13/2023,,,"15528906"
1937702,"ELBilling","PBI","PBI","ATL","AC","TAXZ195446","FFAU3654646",1530,15,"CR","CHASSIS RENTAL","E",40,600,"","NS - NORFOLK AUSTELL (L690)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0044170","SDS","ONEYLCBC32956700","ONE",1/16/2023,"1344",1/18/2023,1/18/2023,"2359","2359",1/18/2023,"0730",1/30/2023,"STRTURN","STRTURN",1/30/2023,"","PBIGA",1/16/2023,20,2/4/2023,0,0,0,0,0,0,0,0,1/13/2023,,,"15528907"
1937703,"ELBilling","PBI","PBI","ATL","AC","TLXZ524881","CAIU9465464",1530,9,"CR","CHASSIS RENTAL","E",40,360,"","NS - NORFOLK AUSTELL (L690)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0044168","SDS","ONEYLCBC32957800","ONE",1/16/2023,"1546",1/18/2023,1/19/2023,"2359","2359",1/19/2023,"1220",1/24/2023,"STRTURN","STRTURN",1/24/2023,"","PBIGA",1/16/2023,20,2/4/2023,0,0,0,0,0,0,0,0,1/13/2023,,,"15528905"
1937709,"Lineitem","PBI","PBI","DIT","MC","UTHZ261073","KKTU7965501",1,1,"CR","CHASSIS RENTAL","E",0.05,0.05,"","UP - DIT WILMER (V963)","SANINTX","SANDEN INTERNATIONAL","TRAUCA","TRANSCONTAINER (USA) INC.","TRAUCA","TYOL230011","","ONEYTYOCM4991800","ONE",1/30/2023,"1007",2/6/2023,2/6/2023,"1100","1100",,"",,"","",,"","PBWWRTX",1/31/2023,5,2/3/2023,0,0,0,0,0,0,0,0,1/13/2023,,,""
1937710,"Lineitem","PBI","PBI","DIT","MC","TNPZ121078","KKTU7787478",1,1,"CR","CHASSIS RENTAL","E",0.05,0.05,"","UP - DIT WILMER (V963)","SANINTX","SANDEN INTERNATIONAL","TRAUCA","TRANSCONTAINER (USA) INC.","TRAUCA","TYOL230011","","ONEYTYOCM4991800","ONE",1/30/2023,"0428",2/6/2023,2/6/2023,"0930","0930",,"",,"","",,"","PBWWRTX",1/31/2023,5,2/3/2023,0,0,0,0,0,0,0,0,1/13/2023,,,""
1937721,"Lineitem","PBI","PBI","CHI","88","PBIZ427397","FFAU3569919",1,2,"CR","CHASSIS RENTAL","E",40,80,"REUSEBN","ILLINOIS TRANSPORT INC. CHICAGO","PECWIN","POLYJOHN ENTERPRISES, CORP.","OLUSANY","OL USA LLC","OLUSANY","CLOLX220751","","","OOC",1/20/2023,"0830",1/20/2023,1/20/2023,"1200","1200",1/20/2023,"1200",1/20/2023,"NORF79","TEAINIL",1/20/2023,"","",,6,1/27/2023,0,0,0,0,0,0,0,0,1/12/2023,,,""
1937722,"Lineitem","PBI","PBI","CHI","88","MCHZ401197","OOLU9201385",1,2,"CR","CHASSIS RENTAL","E",40,80,"TEAINIL","ILLINOIS TRANSPORT INC. CHICAGO","PECWIN","POLYJOHN ENTERPRISES, CORP.","OLUSANY","OL USA LLC","OLUSANY","CLOLX220749","","","OOC",1/19/2023,"0930",1/19/2023,1/19/2023,"1200","1200",1/19/2023,"1200",1/19/2023,"NORF79","TEAINIL",1/19/2023,"","",,6,1/26/2023,0,0,0,0,0,0,0,0,1/12/2023,1/23/2023,,""
1937746,"Lineitem","PBI","PBI","DAL","31","TNPZ407912","ECMU8098014",1,1,"CR","CHASSIS RENTAL","E",0.05,0.05,"","BNSF ALLIANCE (T926)","LASBRTX","LASALLE BRISTOL","PBEXOH","PB EXPRESS, INC","PBEXOH","27890","2071398","CMDUSHZ5356412","CMA",1/24/2023,"1118",1/24/2023,1/24/2023,"2359","1100",1/24/2023,"1240",,"","",,"","",1/24/2023,4,1/27/2023,0,0,0,0,0,0,0,0,1/17/2023,,,""
1937768,"Lineitem","PBI","PBI","CHI","CC","MCHZ401197","GESU6922277",1,1,"CR","CHASSIS RENTAL","E",0.05,0.05,"TEAINIL","ILLINOIS TRANSPORT INC. CHICAGO","PECWIN","POLYJOHN ENTERPRISES, CORP.","OLUSANY","OL USA LLC","OLUSANY","CLOLX220760","","","OOC",1/26/2023,"1722",1/27/2023,1/27/2023,"1000","1000",1/27/2023,"1000",1/27/2023,"NORF79","TEAINIL",1/27/2023,"","",,6,2/2/2023,0,0,0,0,0,0,0,0,1/16/2023,,,""
1937795,"Lineitem","PBI","PBI","CHI","99","TSXZ630124","TGCU0211358",1,5,"CR","CHASSIS RENTAL","E",40,200,"REUSECS","CONGLOBAL JOLIET","BISHMI","BISSELL HOMECARE INC (BISHMI)","OLUSANY","OL USA LLC","OLUSANY","CHOLX230126","","","ONE",1/17/2023,"2359",1/18/2023,1/18/2023,"2159","2259",1/18/2023,"0930",1/21/2023,"GLO4","GLO4",1/21/2023,"","",,5,1/23/2023,0,0,0,0,0,0,0,0,1/16/2023,1/25/2023,,""
1937796,"Lineitem","PBI","PBI","CHI","99","DCNZ400179","TGBU9702805",1,5,"CR","CHASSIS RENTAL","E",40,200,"REUSECS","CONGLOBAL JOLIET","BISHMI","BISSELL HOMECARE INC (BISHMI)","OLUSANY","OL USA LLC","OLUSANY","CHOLX230126","","","ONE",1/17/2023,"1111",1/18/2023,1/18/2023,"2259","2259",1/18/2023,"0930",1/21/2023,"GLO4","GLO4",1/21/2023,"","",,5,1/23/2023,0,0,0,0,0,0,0,0,1/16/2023,1/25/2023,,""
1937833,"Lineitem","PBI","PBI","CHI","88","PBIZ427397","OOLU6915666",1,2,"CR","CHASSIS RENTAL","E",40,80,"TEAINIL","ILLINOIS TRANSPORT INC. CHICAGO","PECWIN","POLYJOHN ENTERPRISES, CORP.","OLUSANY","OL USA LLC","OLUSANY","CLOLX220759","","","OOC",1/26/2023,"1038",1/26/2023,1/26/2023,"1200","1200",1/26/2023,"1200",1/26/2023,"NORF79","TEAINIL",1/26/2023,"","",,6,2/2/2023,0,0,0,0,0,0,0,0,1/12/2023,,,""
1937834,"Lineitem","PBI","PBI","CHI","88","MCHZ401143","CSNU7081869",1,2,"CR","CHASSIS RENTAL","E",40,80,"DELCOIL","ILLINOIS TRANSPORT INC. CHICAGO","PECWIN","POLYJOHN ENTERPRISES, CORP.","OLUSANY","OL USA LLC","OLUSANY","CLOLX220759","","","OOC",1/25/2023,"1228",1/26/2023,1/26/2023,"1400","0800",1/26/2023,"0800",1/26/2023,"NORF79","REUNS79",1/26/2023,"","",,6,2/1/2023,0,0,0,0,0,0,0,0,1/12/2023,,,""
1937836,"Lineitem","PBI","PBI","MEM","88","PBIZ420268","SEGU4554210",1,6,"CR","CHASSIS RENTAL","E",40,240,"INTERS","GATEWAY GLOBAL LOT (NR1)","ASICSMS","ASICS AMERICA CORP","ASICSCA","ASICS AMERICA CORPORATION","ASICSCA","YMPRE490363282","YMPRE490363282","YMPRE490363282","YML",1/18/2023,"1128",1/18/2023,1/18/2023,"2359","2359",1/18/2023,"1150",1/23/2023,"INTERMO","INTERS",1/23/2023,"","",1/16/2023,4,1/23/2023,0,0,0,0,0,0,0,0,1/17/2023,,,""
1937837,"Lineitem","PBI","PBI","MEM","88","CCMZ401223","YMLU8641961",1,8,"CR","CHASSIS RENTAL","E",40,320,"MCZRESE","NS ROSSVILLE (P057)","ASICSMS","ASICS AMERICA CORP","ASICSCA","ASICS AMERICA CORPORATION","ASICSCA","YMPRE490363282","YMPRE490363282","YMPRE490363282","YML",1/17/2023,"1641",1/18/2023,1/17/2023,"2359","2359",1/17/2023,"1720",1/24/2023,"INTERMO","CMCPID",1/24/2023,"","",1/16/2023,4,1/20/2023,0,0,0,0,0,0,0,0,1/17/2023,,,""
1937838,"Lineitem","PBI","PBI","MEM","88","PBIZ427371","TCNU1852373",1,9,"CR","CHASSIS RENTAL","E",40,360,"INTERS","GATEWAY GLOBAL LOT (NR1)","ASICSMS","ASICS AMERICA CORP","ASICSCA","ASICS AMERICA CORPORATION","ASICSCA","YMPRE490363307","YMPRE490363307","YMPRE490363307","YML",1/18/2023,"1019",1/18/2023,1/18/2023,"2359","2359",1/18/2023,"1040",1/26/2023,"INTERMO","INTERS",1/26/2023,"","",1/18/2023,4,1/23/2023,0,0,0,0,0,0,0,0,1/17/2023,,,""
1937839,"Lineitem","PBI","PBI","MEM","88","PBIZ225655","BSIU9778994",1,7,"CR","CHASSIS RENTAL","E",40,280,"INTERS","GATEWAY GLOBAL LOT (NR1)","ASICSMS","ASICS AMERICA CORP","ASICSCA","ASICS AMERICA CORPORATION","ASICSCA","YMPRE490363307","YMPRE490363307","YMPRE490363307","YML",1/18/2023,"0714",1/18/2023,1/18/2023,"2359","2359",1/18/2023,"0750",1/24/2023,"INTERMO","INTERS",1/24/2023,"","",1/18/2023,4,1/23/2023,0,0,0,0,0,0,0,0,1/17/2023,,,""
1937859,"Lineitem","PBI","PBI","ATL","99","MCCZ405314","TCNU3508813",1,2,"CR","CHASSIS RENTAL","E",40,80,"","NS - NORFOLK AUSTELL (L690)","MAKIGA","MAKITA CORP.","DPOWGA","DJ POWERS","DPOWGA","528573","","CMDUCBC0216891","CMA",1/18/2023,"1101",1/18/2023,1/18/2023,"1359","1359",1/18/2023,"1300",1/18/2023,"CONGLAN","CONGLAN",1/18/2023,"","",1/17/2023,4,1/23/2023,0,0,0,0,0,0,0,0,1/17/2023,1/19/2023,,""
1937892,"Lineitem","PBI","PBI","SAV","99","DCLZ500195","FANU1388108",1,3,"CR","CHASSIS RENTAL","E",40,120,"","Georgia Ports Authority (L738)","SADDGA","SADDLE CREEK CORP / PEPSICO","SCHECA","DB SCHENKER OF CANADA","SCHECA","DELUS0000510320","ROCEW220000304","HLCUSIN221125329","HAP",1/24/2023,"0724",1/25/2023,1/25/2023,"0800","0800",1/25/2023,"0648",1/26/2023,"GAPORT","GAPORT",1/26/2023,"","OTDLOGA",1/25/2023,5,1/30/2023,0,0,0,0,0,0,0,0,1/17/2023,1/27/2023,,""
