RECNO,TName,Company,Div_LES,Terminal,Status,ChassisNo,CONTAINERNO,LI_NO,QTY_LE,SVCCODE_LE,SVCDESCRIPTION_LE,RATECODE_LE,RATE_LE,CHGAMT_LE,chz_pickup_loc,Shipper_Name,ConsigneeID,Consignee_Name,BilltoID_LES,Billto_Name_LES,Preferred,WorkorderNo,PBI_RefNo,BOL,SSL,PU_Date,PU_Time,Original_SchedDelv,SchedDelv,Original_scheddelvtime,Scheddelvtime,POD_Date,POD_Time,Ingatedate,ReturnTo,CHZ_returnTo,CHZ_ingatedate,RECEIVEDBY,YARDID,LASTFREEDAY,FREEDAYS,LAST_RETURN,Linehaul_Amount,FSC_Amount,Line_Total,ChasFee_Total,EL_Bill_Total,DP_Total,MP_Total,Net_Total,Rel_Date,Billed_Date_LES,Rcvd_Date_LES
1904490,Lineitem,PBI,PBI,ATL,99,TAXZ230086,FCIU5653008,2,14,YST,YARD STORAGE CHARGES,E,40,560,,CMC AUSTELL,AMCATL,AMERICAN LEAKLESS COMPANY LLC,NISSNAL,NISSIN INTERNATIONAL TRANSPORT INC,NISSNAL,OE-510,,,ONE,1/6/2022,900,1/6/2022,1/6/2022,1200,1200,1/6/2022,1200,1/19/2022,PBIGA,PBIGA,1/19/2022,,,,5,1/12/2022,0,0,0,0,0,0,0,0,12/29/2021,1/21/2022,2/7/2022
1904509,ELBilling,PBI,PBI,CHI,AC,TCLZ406965,XINU8239688,1340,8,YST,YARD STORAGE CHARGES,E,28,224,,BNSF LPC Logistics Park (H572),UNIBOIL,UNIS BOLINGBROOK,SAMCA,Samsung Electronics America (SALS),SAMCADC,TNAM21259274,,SEL1272091,CMA,1/10/2022,1744,1/17/2022,1/17/2022,2359,2359,1/17/2022,830,2/10/2022,CMAISAL,BNLPCIL,2/10/2022,LOT S,DELCOIL,1/4/2022,20,1/29/2022,0,0,0,0,0,0,0,0,12/29/2021,1/31/2022,2/8/2022
1904510,ELBilling,PBI,PBI,CHI,AC,OESZ801891,CMAU4224277,1339,7,YST,YARD STORAGE CHARGES,E,28,196,,BNSF LPC Logistics Park (H572),UNIBOIL,UNIS BOLINGBROOK,SAMCA,Samsung Electronics America (SALS),SAMCADC,TNAM21260368,,SEL1272075,CMA,1/11/2022,1232,1/17/2022,1/17/2022,2359,2359,1/17/2022,1123,1/22/2022,DELCOIL,DELCOIL,1/22/2022,LOT S,DELCOIL,1/4/2022,20,1/30/2022,0,0,0,0,0,0,0,0,12/29/2021,1/19/2022,2/8/2022
1904512,ELBilling,PBI,PBI,CHI,AC,TSXZ474605,CMAU4760705,1329,7,YST,YARD STORAGE CHARGES,E,28,196,,BNSF LPC Logistics Park (H572),UNIBOIL,UNIS BOLINGBROOK,SAMCA,Samsung Electronics America (SALS),SAMCADC,TNAM21260372,,SEL1272101,CMA,1/11/2022,1812,1/17/2022,1/17/2022,2359,2359,1/17/2022,1030,1/24/2022,BNLPCIL,BNLPCIL,1/24/2022,LOT S,DELCOIL,1/4/2022,20,1/30/2022,0,0,0,0,0,0,0,0,12/29/2021,1/31/2022,2/8/2022
1904514,ELBilling,PBI,PBI,CHI,AC,TSXZ497518,TCNU6225226,1336,7,YST,YARD STORAGE CHARGES,E,28,196,,BNSF LPC Logistics Park (H572),UNIBOIL,UNIS BOLINGBROOK,SAMCA,Samsung Electronics America (SALS),SAMCADC,TNAM21260379,,SEL1272152,CMA,1/11/2022,1735,1/17/2022,1/17/2022,2359,2359,1/17/2022,800,2/22/2022,DELCOIL,DELCOIL,2/22/2022,LOT S,DELCOIL,1/4/2022,20,1/30/2022,0,0,0,0,0,0,0,0,12/29/2021,1/31/2022,2/8/2022
1904519,ELBilling,PBI,PBI,CHI,AC,EMCZ441897,APHU7351425,1328,7,YST,YARD STORAGE CHARGES,E,28,196,,BNSF LPC Logistics Park (H572),UNIBOIL,UNIS BOLINGBROOK,SAMCA,Samsung Electronics America (SALS),SAMCADC,TNAM21260393,,SEL1272076,CMA,1/11/2022,2230,1/17/2022,1/17/2022,2359,2359,1/17/2022,800,2/28/2022,DELONJO,DELONJO,2/28/2022,LOT S,DELCOIL,1/4/2022,20,1/30/2022,0,0,0,0,0,0,0,0,12/29/2021,1/31/2022,2/8/2022
1904520,ELBilling,PBI,PBI,CHI,AC,DCNZ437625,FCIU9319025,1325,7,YST,YARD STORAGE CHARGES,E,28,196,,BNSF LPC Logistics Park (H572),UNIBOIL,UNIS BOLINGBROOK,SAMCA,Samsung Electronics America (SALS),SAMCADC,TNAM21260394,,SEL1272080,CMA,1/11/2022,2130,1/17/2022,1/17/2022,2359,2359,1/17/2022,1540,1/22/2022,DELCOIL,DELCOIL,1/2/2022,LOT S,DELCOIL,1/4/2022,20,1/30/2022,0,0,0,0,0,0,0,0,12/29/2021,1/31/2022,2/8/2022
1904522,ELBilling,PBI,PBI,CHI,AC,TSXZ436555,TRHU6716305,1326,7,YST,YARD STORAGE CHARGES,E,28,196,,BNSF LPC Logistics Park (H572),UNIBOIL,UNIS BOLINGBROOK,SAMCA,Samsung Electronics America (SALS),SAMCADC,TNAM21260398,,SEL1272068,CMA,1/11/2022,1339,1/17/2022,1/17/2022,2359,2359,1/17/2022,800,1/18/2022,DELCOIL,DELCOIL,1/18/2022,LOT S,DELCOIL,1/4/2022,20,1/30/2022,0,0,0,0,0,0,0,0,12/29/2021,1/31/2022,2/8/2022
1904523,ELBilling,PBI,PBI,CHI,AC,TSXZ463587,SEGU4688966,1335,7,YST,YARD STORAGE CHARGES,E,28,196,,BNSF LPC Logistics Park (H572),UNIBOIL,UNIS BOLINGBROOK,SAMCA,Samsung Electronics America (SALS),SAMCADC,TNAM21260399,,SEL1272143,CMA,1/11/2022,2049,1/17/2022,1/17/2022,2359,2359,1/17/2022,930,1/21/2022,BNLPCIL,BNLPCIL,1/21/2022,LOT S,DELCOIL,1/4/2022,20,1/30/2022,0,0,0,0,0,0,0,0,12/29/2021,1/31/2022,2/8/2022
1904525,Lineitem,PBI,PBI,ATL,99,DCLZ408336,TLLU4064587,3,15,YST,YARD STORAGE CHARGES,E,40,600,,NS - NORFOLK AUSTELL (L690),TATGAGA,TATSUMI GATEWAY,ONEVA,ONE (OCEAN NETWORK EXPRESS),ONEVA,CHI3825616-CHI27664736,,,ONE,1/5/2022,1000,1/5/2022,1/5/2022,900,900,1/5/2022,1000,1/19/2022,NORGA,NORGA,1/19/2022,,,,5,1/11/2022,0,0,0,0,0,0,0,0,12/29/2021,1/21/2022,2/18/2022
1904527,Lineitem,PBI,PBI,ATL,99,TSXZ651885,NYKU0745733,2,15,YST,YARD STORAGE CHARGES,E,40,600,,NS - NORFOLK AUSTELL (L690),TATGAGA,TATSUMI GATEWAY,ONEVA,ONE (OCEAN NETWORK EXPRESS),ONEVA,CHI3825616-CHI27664737,,,ONE,1/6/2022,1300,1/5/2022,1/6/2022,1300,1300,1/6/2022,1300,1/20/2022,NORGA,NORGA,1/20/2022,,,,5,1/12/2022,0,0,0,0,0,0,0,0,12/29/2021,1/26/2022,2/25/2022
1904529,Lineitem,PBI,PBI,ATL,99,TSXZ672045,CAAU5136956,2,15,YST,YARD STORAGE CHARGES,E,40,600,,NS - NORFOLK AUSTELL (L690),TATGAGA,TATSUMI GATEWAY,ONEVA,ONE (OCEAN NETWORK EXPRESS),ONEVA,CHI3825616-CHI27664738,,,ONE,1/5/2022,1200,1/6/2022,1/5/2022,800,1659,1/5/2022,1200,1/19/2022,NORGA,NORGA,1/19/2022,,,,5,1/11/2022,0,0,0,0,0,0,0,0,12/29/2021,1/20/2022,2/18/2022
1904530,Lineitem,PBI,PBI,ATL,99,DCLZ408148,TCNU6064179,2,16,YST,YARD STORAGE CHARGES,E,40,640,,NS - NORFOLK AUSTELL (L690),TATGAGA,TATSUMI GATEWAY,ONEVA,ONE (OCEAN NETWORK EXPRESS),ONEVA,CHI3825616-CHI27664739,,,ONE,1/5/2022,1200,1/6/2022,1/5/2022,1100,1659,1/5/2022,1200,1/20/2022,NORGA,NORGA,1/20/2022,,,,5,1/11/2022,0,0,0,0,0,0,0,0,12/29/2021,1/26/2022,2/25/2022
1904569,ELBilling,PBI,PBI,DIT,AC,APMZ404594,KOCU5024090,905,14,YST,YARD STORAGE CHARGES,E,28,392,,UP - DIT WILMER (V963),LOWADTX,LOWE'S ADC 3270,SAMCA,Samsung Electronics America (SALS),SAMCADR,JDAL21002517041,,LCHM02779901,HII,1/11/2022,343,1/24/2022,1/24/2022,2359,2359,1/24/2022,813,1/27/2022,UPRRTX,UPRRTX,1/27/2022,,PBWWRTX,1/11/2022,20,1/30/2022,0,0,0,0,0,0,0,0,12/8/2021,3/10/2022,
1904571,ELBilling,PBI,PBI,DIT,AC,APMZ412775,KOCU4270546,811,2,YST,YARD STORAGE CHARGES,E,28,56,,UP - DIT WILMER (V963),SAMTX,BEST BUY 075 C/O SAMSUNG,SAMCA,Samsung Electronics America (SALS),SAMCADR,JDAL21002517298,,LCHM77448500,HII,1/24/2022,919,1/25/2022,1/25/2022,800,800,1/25/2022,722,1/25/2022,UPRRTX,UPRRTX,1/25/2022,,PBWWRTX,1/24/2022,20,2/12/2022,0,0,0,0,0,0,0,0,12/8/2021,3/10/2022,
1904575,ELBilling,PBI,PBI,DIT,AC,POCZ401544,DRYU9220626,856,6,YST,YARD STORAGE CHARGES,E,28,168,,UP - DIT WILMER (V963),AARONSS,AARONS/ SAMSUNG,SAMCA,Samsung Electronics America (SALS),SAMCADR,JDAL21002618784,,LCHM16290300,HII,1/15/2022,1307,1/20/2022,1/20/2022,900,900,1/20/2022,840,1/20/2022,UPRRTX,UPRRTX,1/20/2022,,PBWWRTX,1/16/2022,20,2/3/2022,0,0,0,0,0,0,0,0,12/23/2021,,
1904576,Lineitem,PBI,PBI,DAL,88,OESZ806973,TRHU6249751,3,7,YST,YARD STORAGE CHARGES,E,40,280,,BNSF ALLIANCE (T926),GATETIR,GATEWAY TIRE,ITGIL,ITG Transportation Services,ITGIL,T00216286,,CMDUSGN1305558,CMA,1/4/2022,945,1/10/2022,1/10/2022,600,600,1/10/2022,545,1/10/2022,BNSFATX,BNSFATX,1/10/2022,,TXSTETX,12/30/2021,4,1/7/2022,0,0,0,0,0,0,0,0,12/29/2021,1/12/2022,2/24/2022
1904577,Lineitem,PBI,PBI,DAL,88,DCLZ404122,CMAU5779372,3,7,YST,YARD STORAGE CHARGES,E,40,280,,BNSF ALLIANCE (T926),GATETIR,GATEWAY TIRE,ITGIL,ITG Transportation Services,ITGIL,T00216280,,CMDUSGN1305567,CMA,1/4/2022,1052,1/10/2022,1/10/2022,830,830,1/10/2022,735,1/10/2022,BNSFATX,BNSFATX,1/10/2022,,TXSTETX,12/30/2021,4,1/7/2022,0,0,0,0,0,0,0,0,12/29/2021,1/12/2022,2/24/2022
1904578,Lineitem,PBI,PBI,DAL,88,TNPZ446161,TEMU6565421,3,8,YST,YARD STORAGE CHARGES,E,40,320,,BNSF ALLIANCE (T926),GATETIR,GATEWAY TIRE,ITGIL,ITG Transportation Services,ITGIL,T00216255,,CMDUSGN1305559,CMA,1/4/2022,1300,1/11/2002,1/11/2022,830,830,1/11/2022,758,1/11/2022,BNSFATX,BNSFATX,1/11/2022,,TXSTETX,1/4/2022,4,1/7/2022,0,0,0,0,0,0,0,0,12/29/2021,1/12/2022,2/24/2022
1904579,Lineitem,PBI,PBI,DAL,88,DCNZ405414,CAIU9072153,3,6,YST,YARD STORAGE CHARGES,E,40,240,,BNSF ALLIANCE (T926),GATETIR,GATEWAY TIRE,ITGIL,ITG Transportation Services,ITGIL,T00216291,,CMDUSGN1321162,CMA,1/5/2022,1052,1/10/2022,1/10/2022,1100,1100,1/10/2022,1055,1/10/2022,BNSFATX,BNSFATX,1/10/2022,,TXSTETX,12/30/2021,4,1/10/2022,0,0,0,0,0,0,0,0,12/29/2021,1/12/2022,2/24/2022
1904589,ELBilling,PBI,PBI,DAL,AC,TNPZ479003,TCNU2634967,748,8,YST,YARD STORAGE CHARGES,E,28,224,,BNSF ALLIANCE (T926),SAMTX,BEST BUY 075 C/O SAMSUNG,SAMCA,Samsung Electronics America (SALS),SAMCADR,TNAM21260050,,SEL1272175,CMA,1/4/2022,1434,1/11/2022,1/11/2022,600,600,1/11/2022,530,1/11/2022,BNSFATX,BNSFATX,1/11/2022,,TXSTETX,1/4/2022,20,1/23/2022,0,0,0,0,0,0,0,0,12/29/2021,3/10/2022,
1904590,ELBilling,PBI,PBI,DAL,AC,MAEC747793,BEAU4047847,749,7,YST,YARD STORAGE CHARGES,E,28,196,,BNSF ALLIANCE (T926),SAMTX,BEST BUY 075 C/O SAMSUNG,SAMCA,Samsung Electronics America (SALS),SAMCADR,TNAM21260051,,SEL1272177,CMA,1/4/2022,838,1/10/2022,1/10/2022,700,700,1/10/2022,630,1/10/2022,BNSFATX,BNSFATX,1/10/2022,,TXSTETX,1/4/2022,20,1/23/2022,0,0,0,0,0,0,0,0,12/29/2021,3/10/2022,
1904591,ELBilling,PBI,PBI,DAL,AC,CCLZ441438,CMAU4305790,1231,10,YST,YARD STORAGE CHARGES,E,28,280,,BNSF ALLIANCE (T926),LOWADTX,LOWE'S ADC 3270,SAMCA,Samsung Electronics America (SALS),SAMCADR,TNAM21260049,,SEL1272049,CMA,1/4/2022,1101,1/13/2022,1/13/2022,2359,2359,1/13/2022,706,1/18/2022,BNSFATX,BNSFATX,1/18/2022,,TXSTETX,1/4/2022,20,1/23/2022,0,0,0,0,0,0,0,0,12/29/2021,3/10/2022,
1904598,ELBilling,PBI,PBI,MEM,AC,DCLZ407244,MEDU9484172,1651,2,YST,YARD STORAGE CHARGES,E,40,80,CMCPID,CN -CNRR MEM (P484),MEDMDTN,MEDEGEN MEDICAL,MEMETN,MEDEGEN MEDICAL PRODUCTS,MEDMDTN,T00714723677,,MEDUSL066561,MSC,1/4/2022,1409,1/4/2022,1/5/2022,1429,1429,1/5/2022,500,1/13/2022,BNMEM,BNMEM,1/13/2022,,INTERS,1/4/2022,10,1/13/2022,0,0,0,0,0,0,0,0,12/29/2021,1/6/2022,1/31/2022
1904600,ELBilling,PBI,PBI,MEM,AC,MAEC667943,MSMU8043659,1658,2,YST,YARD STORAGE CHARGES,E,40,80,CMCPID,CN -CNRR MEM (P484),MEDMDTN,MEDEGEN MEDICAL,MEMETN,MEDEGEN MEDICAL PRODUCTS,MEDMDTN,T00714726204,,MEDUSL064103,MSC,1/4/2022,1349,1/4/2022,1/5/2022,1429,1429,1/5/2022,540,1/13/2022,BNMEM,BNMEM,1/13/2022,,INTERS,1/4/2022,10,1/13/2022,0,0,0,0,0,0,0,0,12/29/2021,1/6/2022,1/31/2022
1904603,ELBilling,PBI,PBI,MEM,AC,GACZ401722,HMMU6355029,1618,2,YST,YARD STORAGE CHARGES,E,28,56,,UP - UNION PACIFIC MARION (P279),LOWSMTN,LOWE'S ADC 3367,SAMCA,Samsung Electronics America (SALS),SAMCADR,JDAL21002625430,,LCHM36257100,HII,1/18/2022,1637,1/19/2022,1/19/2022,2359,2359,1/19/2022,923,1/31/2022,UPAR,UPAR,1/31/2022,,INTERS,1/18/2022,20,2/6/2022,0,0,0,0,0,0,0,0,12/24/2021,3/10/2022,
1904604,ELBilling,PBI,PBI,MEM,AC,DECZ403179,HDMU6713166,1617,2,YST,YARD STORAGE CHARGES,E,28,56,,UP - UNION PACIFIC MARION (P279),LOWSMTN,LOWE'S ADC 3367,SAMCA,Samsung Electronics America (SALS),SAMCADR,JDAL21002625515,,LCHM36257101,HII,1/18/2022,1754,1/19/2022,1/20/2022,2359,2359,1/20/2022,955,1/31/2022,UPAR,UPAR,1/31/2022,,INTERS,1/18/2022,20,2/6/2022,0,0,0,0,0,0,0,0,12/24/2021,3/10/2022,
1904605,ELBilling,PBI,PBI,MEM,AC,APMZ425338,KOCU5035808,1618,2,YST,YARD STORAGE CHARGES,E,28,56,,UP - UNION PACIFIC MARION (P279),LOWSMTN,LOWE'S ADC 3367,SAMCA,Samsung Electronics America (SALS),SAMCADR,JDAL21002625431,,LCHM36257102,HII,1/18/2022,1657,1/19/2022,1/19/2022,2359,2359,1/19/2022,1011,2/2/2022,UPAR,UPAR,2/2/2022,,INTERS,1/18/2022,20,2/6/2022,0,0,0,0,0,0,0,0,12/24/2021,3/10/2022,
1904617,Lineitem,PBI,PBI,DAL,88,LSFZ136339,PLYU887744,2,3,YST,YARD STORAGE CHARGES,E,30,90,,BNSF ALLIANCE (T926),QUADCTX,QUAKER DC CHALK HILL,PEPSITX,PEPSI LOGISTICS COMPANY INC.,PEPSITX,1714449,,,PEP,1/4/2022,1148,1/7/2022,1/7/2022,930,930,1/7/2022,902,1/7/2022,BNSFATX,BNSFATX,1/7/2022,,TXSTETX,1/3/2022,4,1/7/2022,0,0,0,0,0,0,0,0,12/29/2021,1/25/2022,2/4/2022
1904618,Lineitem,PBI,PBI,DAL,88,LSFZ536067,PLYU892134,2,2,YST,YARD STORAGE CHARGES,E,30,60,,BNSF ALLIANCE (T926),QUADCTX,QUAKER DC CHALK HILL,PEPSITX,PEPSI LOGISTICS COMPANY INC.,PEPSITX,1714440,,,PEP,1/3/2022,1356,1/5/2022,1/4/2022,630,930,1/4/2022,915,1/4/2022,BNSFATX,BNSFATX,1/4/2022,,TXSTETX,1/3/2022,4,1/6/2022,0,0,0,0,0,0,0,0,12/29/2021,1/17/2022,2/3/2022
1904641,ELBilling,PBI,PBI,DAL,AC,TNPZ479205,TCLU9835230,741,8,YST,YARD STORAGE CHARGES,E,28,224,,BNSF ALLIANCE (T926),SAMTX,BEST BUY 075 C/O SAMSUNG,SAMCA,Samsung Electronics America (SALS),SAMCADR,TNAM21261504,,SEL1272178,CMA,1/3/2022,1603,1/10/2022,1/10/2022,600,600,1/10/2022,535,1/10/2022,BNSFATX,BNSFATX,1/10/2022,,TXSTETX,12/31/2021,20,1/22/2022,0,0,0,0,0,0,0,0,12/30/2021,3/10/2022,
1904652,ELBilling,PBI,PBI,CHI,AC,DECZ403775,HASU4980527,1256,3,YST,YARD STORAGE CHARGES,E,28,84,GLO4,CNIC-CNRR JOLIET,MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,CHI211208961,,213750617,MSK,1/14/2022,1253,1/17/2022,1/17/2022,0,2359,1/16/2022,930,2/25/2022,ITEIL,GLO4,2/25/2022,,DELCOIL,1/15/2022,14,2/2/2022,0,0,0,0,0,0,0,0,1/4/2022,1/19/2022,2/8/2022
