RECNO ,Ter ,SSL,ID ,Consignee,Container No,Chassis No,,,, EL Bill,,WO #,BOL #,,
1936913,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,GAOU603554,SDSZ-400620,01/05/2023,01/19/2023,01/13/2023,0.00 ,830.00 ,"2,741.00 ",EDA0007129,CMDUTHD0997647,01/11/2023
1936914,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,SEKU552035,MAEC-417475,01/05/2023,01/20/2023,01/18/2023,0.00 ,"1,170.00 ","3,081.00 ",EDA0007236,CMDUTHD0997647,01/11/2023
1936915,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,TCNU351741,SDSZ-400615,01/09/2023,,01/20/2023,0.00 ,550.05 ,"2,461.05 ",EDA0007276,CMDUTHD0997647,01/13/2023
1936480,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,MSKU995586,SDSZ-400602,12/30/2022,01/17/2023,01/12/2023,0.00 ,870.00 ,"2,781.00 ",EDA0009709,MAEUS01305914,01/06/2023
1936481,SAV,ONE,SAMSDTX,NEOVIA LOGISTICS,NYKU487957,TAXZ-477332,12/29/2022,01/16/2023,01/11/2023,0.00 ,"1,410.00 ","3,321.00 ",EDA0007216,ONEYSELCD3976705,01/08/2023
1936482,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,TGBU680042,SDSZ-400667,01/02/2023,01/20/2023,01/17/2023,0.00 ,"1,020.00 ","2,931.00 ",EDA0009718,MAEUS01305912,01/09/2023
1936483,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,TLLU504193,SDSZ-400674,01/02/2023,01/18/2023,01/12/2023,0.00 ,870.00 ,"2,781.00 ",EDA0009719,MAEUS01305930,01/09/2023
1936516,ATL,ONE,ONEVA,TOYO TIRE NORTH AMERICA,TLLU460659,YMLZ-425426,12/19/2022,12/20/2022,,0.00 ,0.00 ,555.55 ,CHI4658530-CHI34363253,,12/20/2022
1936517,ATL,ONE,ONEVA,TOYO TIRE NORTH AMERICA,ONEU024698,NAPZ-424048,12/16/2022,12/19/2022,,0.00 ,0.00 ,555.55 ,CHI4658531-CHI34363252,,12/19/2022
1936557,ATL,HII,ABGLOGA,TOP TRANS LOGISTICS LLC,KOCU517174,PBIZ-224305,12/16/2022,12/16/2022,,475.00 ,0.00 ,916.00 ,OE10915,,12/16/2022
1936558,ATL,HII,ABGLOGA,TOP TRANS LOGISTICS LLC,BMOU515867,PBIZ-224311,12/16/2022,12/16/2022,,475.00 ,0.00 ,916.00 ,OE10915,,12/16/2022
1936563,SAV,ZIM,KUEHNC,SHAWMUT CORP,CAIU896305,TAXZ-477881,12/30/2022,01/05/2023,,0.00 ,430.00 ,"3,199.00 ",9074212372-01,ZIMUNGB20071897,01/03/2023
1936569,SAV,HAP,KUENAPA,"DRUG PLASTICS & GLASS CO., INC",HLBU201044,TCWZ-417442,12/27/2022,12/29/2022,,94.57 ,0.00 ,"1,711.57 ",1050016253-2589,,12/28/2022
1936570,SAV,HAP,KUENAPA,"DRUG PLASTICS & GLASS CO., INC",HLXU851302,DCNZ-408669,12/27/2022,12/29/2022,,94.57 ,0.00 ,"1,711.57 ",1050015984-2589,,12/28/2022
1936571,SAV,HAP,KUENAPA,"DRUG PLASTICS & GLASS CO., INC",HLBU266484,APMZ-406047,01/06/2023,01/09/2023,,134.08 ,0.00 ,"1,751.08 ",1050016151-2589,,01/09/2023
1936587,ATL,MSC,QUARTNY,TOM FOUTS TIRE,MEDU453053,PBIZ-224303,01/10/2023,01/11/2023,,445.00 ,0.00 ,"1,334.35 ",OINYC-22100088,MEDUIE067141,01/10/2023
1936588,ATL,MSC,QUARTNY,TOM FOUTS TIRE,MSMU863114,PBIZ-224304,01/06/2023,01/06/2023,,387.50 ,0.00 ,"1,122.50 ",OINYC-22100087,MEDUIE067117,01/06/2023
1936598,ATL,CMA,COOPMO,FUTURE FORWARDING COMPANY,BEAU467668,NAPZ-984010,01/20/2023,,,0.05 ,0.00 ,486.25 ,1049254597-2021,TWN0740243,01/20/2023
1936599,ATL,CMA,COOPMO,FUTURE FORWARDING COMPANY,CAIU935960,TSXZ-459123,01/19/2023,,01/20/2023,0.05 ,0.00 ,486.25 ,1049254597-2021,TWN0740243,01/19/2023
1936606,ATL,ONE,ONEVA,MAZDA NORTH AMERICA OPERATIONS,TCNU616669,IMCZ-057227,01/03/2023,01/03/2023,,0.00 ,0.00 ,487.80 ,CHI4665109-CHI34412299,,01/03/2023
1936617,SAV,EML,HECNY,"ELITE COMFORT SOLUTIONS, LLC",EITU932567,NAPZ-185271,12/30/2022,01/05/2023,,555.00 ,0.00 ,"2,151.42 ",DO2201982,EGLV142202335961,01/04/2023
1936618,SAV,EML,HECNY,"ELITE COMFORT SOLUTIONS, LLC",EISU936502,CCLZ-440579,12/30/2022,01/05/2023,,430.00 ,0.00 ,"2,026.42 ",DO2201983,EGLV142202335936,01/03/2023
1936619,SAV,ONE,SAMSDTX,NEOVIA LOGISTICS,KKFU795306,APLZ-455744,01/10/2023,,,0.00 ,250.10 ,"2,161.10 ",EDA0008045,ONEYSH2AAA872400,01/17/2023
1936620,SAV,ONE,SAMSDTX,NEOVIA LOGISTICS,BEAU541727,SDSZ-400603,12/30/2022,01/19/2023,01/17/2023,0.00 ,"1,020.00 ","2,931.00 ",EDA0006471,ONEYPKGC53534700,01/06/2023
1936621,SAV,ONE,SAMSDTX,NEOVIA LOGISTICS,TLLU545235,SDSZ-400634,12/30/2022,01/18/2023,01/11/2023,0.00 ,950.00 ,"2,861.00 ",EDA0007322,ONEYSZPCT0912600,01/08/2023
1936622,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,CAAU504064,SDSZ-400643,12/30/2022,01/12/2023,01/10/2023,0.00 ,"1,060.00 ","2,971.00 ",EDA0005900,HDMULCHM82471900,01/07/2023
1936623,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,GCXU501791,TLXZ-428997,12/29/2022,01/12/2023,01/09/2023,0.00 ,"1,170.00 ","3,081.00 ",EDA0005943,HDMULCHM82471900,01/06/2023
1936624,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,HMMU605752,SDSZ-400679,12/28/2022,01/10/2023,,0.00 ,950.00 ,"2,861.00 ",EDA0005952,HDMULCHM44946600,01/06/2023
1936625,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,KOCU460627,TAXZ-429386,01/10/2023,,01/20/2023,0.00 ,250.10 ,"2,161.10 ",EDA0008490,HDMULCHM40770300,01/13/2023
1936626,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,KOCU469111,NAPZ-174853,01/10/2023,,01/19/2023,0.00 ,250.10 ,"2,161.10 ",EDA0008491,HDMULCHM40770300,01/16/2023
1935039,ATL,ZIM,DPOWGA,MAKITA CORP.,ZCSU261682,APMZ-703476,11/28/2022,11/30/2022,,120.00 ,0.00 ,785.55 ,528472; 528474,ZIMUSNH1577076,11/28/2022
1935040,ATL,ZIM,DPOWGA,MAKITA CORP.,TGHU505117,TAXZ-194700,11/29/2022,11/30/2022,,360.00 ,0.00 ,"1,025.55 ",528472; 528474,ZIMUSNH1577076,11/29/2022
1935041,ATL,ZIM,DPOWGA,MAKITA CORP.,ZCSU729706,NAPZ-405958,11/29/2022,11/30/2022,,360.00 ,0.00 ,"1,025.55 ",528472; 528474,ZIMUSNH1577076,11/29/2022
1935044,SAV,HAP,KUENAPA,"DRUG PLASTICS & GLASS CO., INC",HLXU829262,FVXZ-708943,11/17/2022,11/22/2022,,212.47 ,0.00 ,"1,895.47 ",1049248220-2589,,11/22/2022
1935053,SAV,HAP,SCHECA,SADDLE CREEK CORP / PEPSICO,TGCU516565,NAPZ-185086,12/09/2022,12/14/2022,,240.00 ,0.00 ,"2,004.09 ",DELUS0000500929,HLCUSIN220914315,12/12/2022
1935054,SAV,HAP,SCHECA,SADDLE CREEK CORP / PEPSICO,FANU307617,DCNZ-408762,12/08/2022,12/13/2022,,240.00 ,0.00 ,"2,004.09 ",DELUS0000500928,HLCUSIN220914315,12/09/2022
1935055,SAV,HAP,SCHECA,SADDLE CREEK CORP / PEPSICO,TXGU712760,TSXZ-654689,12/09/2022,12/13/2022,,200.00 ,0.00 ,"1,964.09 ",DELUS0000500931,HLCUSIN220914315,12/12/2022
1935056,SAV,HAP,SCHECA,SADDLE CREEK CORP / PEPSICO,TXGU681774,AIMZ-473398,12/09/2022,12/13/2022,,200.00 ,0.00 ,"1,964.09 ",DELUS0000500927,HLCUSIN220914315,12/12/2022
1935057,SAV,HAP,SCHECA,SADDLE CREEK CORP / PEPSICO,TCNU178738,ZCSZ-402772,12/09/2022,12/15/2022,,280.00 ,0.00 ,"2,044.09 ",DELUS0000500930,HLCUSIN220914315,12/12/2022
1935060,SAV,HAP,SCHECA,SVC LOGISTICS INC,FANU159922,TLXZ-457888,12/02/2022,12/05/2022,,160.00 ,0.00 ,"1,965.40 ",DELUS0000500932,HLCUSIN220914315,12/05/2022
1935072,ATL,CMA,SAMSDTX,COSTCO DEPOT #1258,CMAU761897,TLXZ-457967,11/25/2022,12/08/2022,,0.00 ,"1,442.50 ","2,042.90 ",SEA0037883,CMDUSEL1444658,12/08/2022
1935073,ATL,CMA,SAMSDTX,COSTCO DEPOT #1258,CMAU777580,DCLZ-400289,11/29/2022,12/08/2022,,0.00 ,980.00 ,"1,580.40 ",SEA0037886,CMDUSEL1444662,12/08/2022
1935074,ATL,CMA,SAMSDTX,COSTCO DEPOT #1258,CMAU790860,APMZ-421012,11/29/2022,12/09/2022,,0.00 ,"1,060.00 ","1,660.40 ",SEA0037888,CMDUSEL1444666,12/09/2022
1935075,ATL,CMA,SAMSDTX,COSTCO DEPOT #1258,SEGU451115,NEDZ-402387,11/28/2022,12/09/2022,,0.00 ,"1,140.00 ","1,740.40 ",SEA0037913,CMDUSEL1444669,12/09/2022
1935076,ATL,CMA,SAMSDTX,COSTCO DEPOT #1258,TCKU965030,TAXZ-142557,11/29/2022,12/08/2022,,0.00 ,"1,230.00 ","1,830.40 ",SEA0037927,CMDUSEL1444691,12/08/2022
1935081,ATL,CMA,SAMSDTX,BEST BUY #718 / SAMSUNG,APHU680649,APMZ-400205,11/27/2022,11/28/2022,,0.00 ,590.00 ,"1,377.05 ",SEA0037846,CMDUSEL1444653,11/28/2022
1935082,ATL,CMA,SAMSDTX,BEST BUY #718 / SAMSUNG,APZU435644,NAPZ-423435,11/29/2022,11/29/2022,,0.00 ,40.00 ,827.05 ,SEA0037850,CMDUSEL1444657,11/29/2022
1935083,ATL,CMA,SAMSDTX,BEST BUY #718 / SAMSUNG,FCIU936923,MATZ-902517,11/30/2022,12/05/2022,,0.00 ,"1,147.50 ","1,953.10 ",SEA0037898,CMDUSEL1447169,12/05/2022
1935084,ATL,CMA,SAMSDTX,LOWE'S 3375,INKU629122,ZCSZ-406108,11/25/2022,12/07/2022,12/02/2022,0.00 ,900.00 ,"1,575.68 ",SEA0037907,CMDUSEL1447171,11/29/2022
1935085,ATL,CMA,SAMSDTX,LOWE'S 3375,TCNU267890,ZCSZ-504760,11/26/2022,12/05/2022,11/30/2022,0.00 ,740.00 ,"1,415.68 ",SEA0037932,CMDUSEL1444693,11/29/2022
1935086,ATL,CMA,SAMSDTX,LOWE'S 3375,TCNU546203,DCNZ-407187,11/29/2022,12/09/2022,12/02/2022,0.00 ,"1,381.60 ","2,057.28 ",SEA0037937,CMDUSEL1447173,11/29/2022
1935108,SAV,HII,SAMSDTX,UNIS GARDEN CITY,BSIU919221,APLZ-455744,11/30/2022,12/12/2022,12/05/2022,0.00 ,850.00 ,"1,382.00 ",EDA0006358,HDMULCHM64865900,12/01/2022
1935109,SAV,HII,SAMSDTX,UNIS GARDEN CITY,BSIU991585,SDSZ-400618,11/30/2022,12/07/2022,12/05/2022,0.00 ,300.00 ,832.00 ,EDA0006359,HDMULCHM64865900,12/01/2022
1935110,SAV,HII,SAMSDTX,UNIS GARDEN CITY,CAIU435391,TLXZ-410684,12/01/2022,12/14/2022,12/06/2022,0.00 ,"1,422.00 ","1,954.00 ",EDA0006362,HDMULCHM79403400,12/02/2022
1935111,SAV,HII,SAMSDTX,UNIS GARDEN CITY,CAIU755344,YMLZ-422176,11/30/2022,12/13/2022,12/06/2022,0.00 ,890.00 ,"1,422.00 ",EDA0006363,HDMULCHM64865900,12/02/2022
1935112,SAV,HII,SAMSDTX,UNIS GARDEN CITY,CAIU799415,NAPZ-422310,12/01/2022,12/12/2022,12/05/2022,0.00 ,"1,012.00 ","1,544.00 ",EDA0006365,HDMULCHM79403400,12/01/2022
1935113,SAV,HII,SAMSDTX,UNIS GARDEN CITY,GAOU605383,APMZ-406047,11/29/2022,12/05/2022,12/02/2022,0.00 ,610.00 ,"1,129.75 ",EDA0006368,HDMULCHM79403400,11/30/2022
1936916,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,TCNU458625,TSXZ-665013,01/05/2023,01/20/2023,01/17/2023,0.00 ,"1,210.00 ","3,121.00 ",EDA0008374,CMDUAYN1005782,01/12/2023
1936917,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,TLLU455071,SDSZ-400684,01/06/2023,01/17/2023,01/13/2023,0.00 ,830.00 ,"2,741.00 ",EDA0008382,CMDUAYN1005782,01/12/2023
1936918,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,TRHU483373,SDSZ-400622,01/09/2023,,01/20/2023,0.00 ,550.05 ,"2,461.05 ",EDA0007328,CMDUTHD0997583,01/12/2023
1936919,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,TRHU610567,CCLZ-440579,01/05/2023,,,0.00 ,570.05 ,"2,481.05 ",EDA0007332,CMDUTHD0997647,01/13/2023
1936920,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,TRHU649534,TSXZ-680365,01/05/2023,01/20/2023,01/20/2023,0.00 ,"1,210.00 ","3,121.00 ",EDA0007334,CMDUTHD0997583,01/12/2023
1936921,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,CMAU583006,CCLZ-440545,01/10/2023,,01/23/2023,0.00 ,250.10 ,"2,161.10 ",EDA0009727,CMDUSEL1468831,01/16/2023
1936922,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,CMAU841659,SDSZ-400710,01/12/2023,,01/18/2023,0.00 ,550.05 ,"2,461.05 ",EDA0009735,CMDUAYN1007115,01/17/2023
1936927,SAV,CMA,SAMSDTX,Aarons S & L COD,FFAU435447,NAPZ-405985,01/06/2023,01/13/2023,,0.00 ,730.00 ,"2,641.00 ",EDA0007122,CMDUTHD0998775B,01/12/2023
1936928,SAV,CMA,SAMSDTX,Aarons S & L COD,GCXU537194,NAPZ-422650,01/06/2023,01/13/2023,,0.00 ,610.00 ,"2,521.00 ",EDA0007131,CMDUTHD0998775A,01/09/2023
1936930,ATL,MSC,RAPIDCA,Regency Technologies,FFAU169396,DCLZ-407776,12/30/2022,01/01/2023,,300.00 ,0.00 ,764.00 ,EBKG04654335,,12/30/2022
1936934,ATL,ONE,QUARTCA,BRIGGS & STRATTON,TCLU301665,APMZ-231619,01/04/2023,01/04/2023,,0.00 ,0.00 ,775.75 ,OBLAX-22120017,,01/04/2023
1936941,ATL,EML,QUARTCA,MAINTENANCE SUPPLY HEADQUARTERS,EGHU939784,EMCZ-240191,01/10/2023,01/11/2023,01/10/2023,0.00 ,0.00 ,449.50 ,OILAX-22110834,EGLV235201681214,01/10/2023
1936942,ATL,EML,QUARTCA,MAINTENANCE SUPPLY HEADQUARTERS,TEMU628050,NAPZ-422984,01/11/2023,01/13/2023,01/12/2023,443.30 ,0.00 ,892.80 ,OILAX-22110836,EGLV235201681222,01/11/2023
1936986,ATL,EML,QUARTCA,MAINTENANCE SUPPLY HEADQUARTERS,BEAU630678,MAEC-675083,01/16/2023,,,180.05 ,0.00 ,629.55 ,OILAX-22111278,EGLV235201705890,01/23/2023
1937012,ATL,MSK,SAMSDTX,LOWE'S ADC 3468,GESU545391,NAPZ-185057,01/04/2023,01/10/2023,01/05/2023,0.00 ,280.00 ,"1,750.00 ",SEA0044189,MAEUS01305921,01/04/2023
1937013,ATL,MSK,SAMSDTX,LOWE'S ADC 3468,MRKU594478,AIMZ-473625,01/04/2023,01/10/2023,01/05/2023,0.00 ,280.00 ,"1,750.00 ",SEA0044194,MAEUS01305920,01/04/2023
1937015,SAV,,PBIALL,"DRUG PLASTICS & GLASS CO., INC",TEMU230623,-,12/16/2022,,,0.00 ,0.00 ,0.00 ,,,12/19/2022
1937016,SAV,ONE,SAMSDTX,NEOVIA LOGISTICS,FDCU052733,PONZ-457022,01/10/2023,,01/19/2023,0.00 ,250.10 ,"2,161.10 ",EDA0008667,ONEYSZPCU3686402,01/17/2023
1937017,SAV,ONE,SAMSDTX,NEOVIA LOGISTICS,GAOU656448,TRZZ-400293,01/10/2023,,01/20/2023,0.00 ,250.10 ,"2,161.10 ",EDA0008675,ONEYSZPCU3686400,01/17/2023
1937018,SAV,ONE,SAMSDTX,NEOVIA LOGISTICS,GCXU523880,EMCZ-740137,01/10/2023,,01/19/2023,0.00 ,570.05 ,"2,481.05 ",EDA0008678,ONEYSZPCU3686401,01/18/2023
1937019,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,HASU400923,SDSZ-400634,01/18/2023,,,0.00 ,550.05 ,"2,461.05 ",EDA0011993,MAEUS01337051,01/19/2023
1937020,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,HASU472942,SDSZ-400635,01/18/2023,,,0.00 ,700.05 ,"2,611.05 ",EDA0011743,MAEUS01337043,01/19/2023
1937021,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,HASU490507,SDSZ-400629,01/19/2023,,,0.00 ,700.05 ,"2,611.05 ",EDA0011745,MAEUS01337088,01/20/2023
1937022,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,MRKU234593,SDSZ-400609,01/18/2023,,,0.00 ,820.00 ,"2,731.00 ",EDA0011998,MAEUS01337069,01/21/2023
1937023,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,MRKU361502,SDSZ-400662,01/18/2023,,,0.00 ,700.05 ,"2,611.05 ",EDA0011753,MAEUS01337042,01/19/2023
1937024,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,MRKU393252,TLXZ-451677,01/18/2023,,,0.00 ,250.10 ,"2,161.10 ",EDA0012002,MAEUS01337067,01/20/2023
1937025,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,MRKU647215,TAXZ-477107,01/18/2023,,,0.00 ,250.10 ,"2,161.10 ",EDA0012004,MAEUS01337066,01/20/2023
1937026,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,MRKU648759,NAPZ-214117,01/18/2023,,,0.00 ,250.10 ,"2,161.10 ",EDA0012005,MAEUS01337065,01/20/2023
1936627,SAV,HII,SAMSDTX,Aarons S & L COD,BMOU412993,TAXZ-477107,01/10/2023,01/18/2023,,0.00 ,690.00 ,"2,601.00 ",EDA0008394,HDMULCHM56382204,01/13/2023
1936628,SAV,HII,SAMSDTX,Aarons S & L COD,BSIU930212,TAXZ-486952,01/10/2023,01/17/2023,,0.00 ,850.00 ,"2,761.00 ",EDA0008399,HDMULCHM56382200,01/16/2023
1936629,SAV,HII,SAMSDTX,Aarons S & L COD,CAIU770692,FLGZ-442538,01/10/2023,01/20/2023,,0.00 ,850.00 ,"2,761.00 ",EDA0008411,HDMULCHM56382201,01/16/2023
1936630,SAV,HII,SAMSDTX,Aarons S & L COD,KOCU408358,SDSZ-400636,01/11/2023,01/23/2023,,0.00 ,870.00 ,"2,781.00 ",EDA0008475,HDMULCHM56382202,01/18/2023
1936631,SAV,HII,SAMSDTX,Aarons S & L COD,KOCU452888,SDSZ-400686,01/10/2023,01/20/2023,,0.00 ,550.05 ,"2,461.05 ",EDA0008487,HDMULCHM56382203,01/18/2023
1936632,SAV,HII,SAMSDTX,Aarons S & L COD,TEMU727818,NAPZ-422650,12/28/2022,01/06/2023,,0.00 ,240.00 ,"2,216.00 ",EDA0006048,HDMULCHM44946603,12/30/2022
1936639,ATL,CMA,SAMSDTX,BEST BUY #718 / SAMSUNG,CMAU677211,AIMZ-473526,12/29/2022,12/30/2022,,0.00 ,685.00 ,"1,490.60 ",SEA0041135,CMDUTHD0994976,12/30/2022
1936652,ATL,ONE,ONEVA,TATSUMI GATEWAY,NYKU071543,DCLZ-400831,12/21/2022,12/21/2022,,0.00 ,0.00 ,582.65 ,CHI4668134-CHI34435431,,12/21/2022
1936653,ATL,ONE,ONEVA,TATSUMI GATEWAY,TRHU703341,APMZ-425589,01/03/2023,01/03/2023,,0.00 ,0.00 ,582.65 ,CHI4668140-CHI34435944,,01/03/2023
1936654,ATL,ONE,ONEVA,TATSUMI GATEWAY,FDCU055740,TLXZ-419248,12/21/2022,12/21/2022,,0.00 ,0.00 ,582.65 ,CHI4668134-CHI34435434,,12/21/2022
1936655,ATL,ONE,ONEVA,TATSUMI GATEWAY,FDCU047857,TAXZ-129872,12/21/2022,12/22/2022,,0.00 ,0.00 ,582.65 ,CHI4668134-CHI34435433,,12/22/2022
1936656,ATL,ONE,ONEVA,TATSUMI GATEWAY,TCLU149500,TRKZ-432465,01/03/2023,01/03/2023,,0.00 ,0.00 ,582.65 ,CHI4668142-CHI34435948,,01/03/2023
1936657,ATL,ONE,ONEVA,TATSUMI GATEWAY,FCIU976394,NAPZ-174773,12/21/2022,12/22/2022,,0.00 ,0.00 ,582.65 ,CHI4668134-CHI34435432,,12/22/2022
1936659,ATL,OOC,ROARNY,AMWARE LOGISTICS SERVICES INC,OOLU774845,TSXZ-459533,01/20/2023,01/23/2023,,500.00 ,0.00 ,926.30 ,1074341,OOLU2137536220,01/23/2023
1936700,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,GVCU536176,SDSZ-400710,12/29/2022,01/12/2023,01/06/2023,0.00 ,750.00 ,"2,661.00 ",EDA0007648,CMDUSEL1465387,01/02/2023
1935114,SAV,HII,SAMSDTX,UNIS GARDEN CITY,GAOU635761,NAPZ-185086,12/01/2022,12/09/2022,12/06/2022,0.00 ,690.00 ,"1,222.00 ",EDA0006370,HDMULCHM79403400,12/02/2022
1935115,SAV,HII,SAMSDTX,UNIS GARDEN CITY,HMMU609268,SDSZ-400691,11/30/2022,12/02/2022,12/02/2022,0.00 ,300.00 ,819.75 ,EDA0006371,HDMULCHM79403400,11/30/2022
1935116,SAV,HII,SAMSDTX,UNIS GARDEN CITY,HMMU635319,FLXZ-442797,12/02/2022,12/14/2022,12/06/2022,0.00 ,"1,052.00 ","1,584.00 ",EDA0006374,HDMULCHM79403400,12/02/2022
1935117,SAV,HII,SAMSDTX,UNIS GARDEN CITY,KOCU400190,SDSZ-400606,12/01/2022,12/09/2022,12/06/2022,0.00 ,630.00 ,"1,162.00 ",EDA0006375,HDMULCHM35050700,12/02/2022
1935118,SAV,HII,SAMSDTX,UNIS GARDEN CITY,KOCU427047,CCLZ-440545,12/01/2022,12/14/2022,12/05/2022,0.00 ,890.00 ,"1,422.00 ",EDA0006378,HDMULCHM79403400,12/02/2022
1935119,SAV,HII,SAMSDTX,UNIS GARDEN CITY,KOCU453653,SDSZ-400714,11/30/2022,12/14/2022,12/05/2022,0.00 ,630.00 ,"1,162.00 ",EDA0006379,HDMULCHM79403400,12/01/2022
1935120,SAV,HII,SAMSDTX,UNIS GARDEN CITY,KOCU458869,EMCZ-740857,12/02/2022,12/14/2022,12/06/2022,0.00 ,"1,052.00 ","1,584.00 ",EDA0006380,HDMULCHM35050700,12/02/2022
1935121,SAV,HII,SAMSDTX,UNIS GARDEN CITY,KOCU458910,NAPZ-423361,12/02/2022,12/14/2022,12/06/2022,0.00 ,"1,052.00 ","1,584.00 ",EDA0006381,HDMULCHM64865900,12/02/2022
1935122,SAV,HII,SAMSDTX,UNIS GARDEN CITY,KOCU467381,SDSZ-400741,11/30/2022,12/14/2022,12/05/2022,0.00 ,630.00 ,"1,162.00 ",EDA0006382,HDMULCHM35050700,12/01/2022
1935123,SAV,HII,SAMSDTX,UNIS GARDEN CITY,KOCU467843,FLGZ-650101,12/01/2022,12/12/2022,12/05/2022,0.00 ,"1,012.00 ","1,544.00 ",EDA0006383,HDMULCHM79403400,12/01/2022
1935124,SAV,HII,SAMSDTX,UNIS GARDEN CITY,KOCU469141,DCLZ-500076,12/01/2022,12/13/2022,12/05/2022,0.00 ,520.00 ,"1,052.00 ",EDA0006384,HDMULCHM79403400,12/01/2022
1935125,SAV,HII,SAMSDTX,UNIS GARDEN CITY,KOCU490948,ACLZ-427051,12/01/2022,12/14/2022,12/06/2022,0.00 ,890.00 ,"1,422.00 ",EDA0006386,HDMULCHM79403400,12/02/2022
1935126,SAV,HII,SAMSDTX,UNIS GARDEN CITY,KOCU501692,EMCZ-740857,11/30/2022,12/02/2022,,0.00 ,120.00 ,639.75 ,EDA0006387,HDMULCHM79403400,11/30/2022
1935127,SAV,HII,SAMSDTX,UNIS GARDEN CITY,KOCU517700,TSXZ-657828,12/01/2022,12/13/2022,12/05/2022,0.00 ,520.00 ,"1,052.00 ",EDA0006389,HDMULCHM79403400,12/01/2022
1935128,SAV,HII,SAMSDTX,UNIS GARDEN CITY,TCKU610933,TAXZ-477881,11/30/2022,12/06/2022,12/05/2022,0.00 ,280.00 ,799.75 ,EDA0006391,HDMULCHM79403400,11/30/2022
1935129,SAV,HII,SAMSDTX,UNIS GARDEN CITY,TLLU528815,MAEC-668648,12/02/2022,12/15/2022,12/06/2022,0.00 ,560.00 ,"1,092.00 ",EDA0006396,HDMULCHM79403400,12/02/2022
1935130,SAV,HII,SAMSDTX,UNIS GARDEN CITY,HMMU609009,SDSZ-400686,12/15/2022,12/20/2022,12/20/2022,0.00 ,300.00 ,832.00 ,EDA0006868,HDMULCHM13704100,12/15/2022
1935131,SAV,HII,SAMSDTX,UNIS GARDEN CITY,KOCU425798,SDSZ-400613,11/30/2022,12/09/2022,12/05/2022,0.00 ,630.00 ,"1,162.00 ",EDA0006883,HDMULCHM85526200,12/01/2022
1935132,SAV,HII,SAMSDTX,UNIS GARDEN CITY,KOCU447605,DCNZ-415046,12/15/2022,12/21/2022,12/20/2022,0.00 ,280.00 ,812.00 ,EDA0006884,HDMULCHM13704100,12/16/2022
1935140,ATL,MSC,QUARTNY,TOM FOUTS TIRE,MSDU746443,PBIZ-224303,01/08/2023,01/09/2023,,320.00 ,0.00 ,"1,245.65 ",OINYC-22100027,MEDUIE021510,01/09/2023
1935141,ATL,MSK,COOPMO,COOPER LIGHTING c/o CASS,MRKU997890,APMZ-235602,12/01/2022,12/09/2022,12/05/2022,740.00 ,0.00 ,"1,234.00 ",1048485656-2021,291608147,12/01/2022
1935142,ATL,MSK,COOPMO,COOPER LIGHTING c/o CASS,MRSU428110,TAXZ-465730,11/30/2022,12/06/2022,12/05/2022,230.44 ,0.00 ,724.44 ,1048512948-2021,221480894,11/30/2022
1935143,ATL,MSK,COOPMO,COOPER LIGHTING c/o CASS,MRSU513488,MATZ-902584,11/30/2022,12/13/2022,12/13/2022,560.00 ,930.00 ,"1,984.00 ",1048096950-2021,221459149,11/30/2022
1935144,ATL,MSK,COOPMO,COOPER LIGHTING c/o CASS,TCKU717780,ZCSZ-941296,11/30/2022,12/13/2022,12/13/2022,560.00 ,930.00 ,"1,984.00 ",1048096513-2021,221443334,11/30/2022
1935145,ATL,MSK,COOPMO,COOPER LIGHTING c/o CASS,MRKU521099,NAPZ-422564,11/30/2022,12/07/2022,12/06/2022,320.00 ,0.00 ,814.00 ,1048096513-2021,221443334,11/30/2022
1935146,ATL,MSK,COOPMO,COOPER LIGHTING c/o CASS,MSKU138819,HDMZ-409727,11/30/2022,12/19/2022,12/16/2022,800.00 ,"2,310.00 ","3,604.00 ",1048385866-2021,291608045,11/30/2022
